SMILES,Prediction,Affinity,Distance
CC=CB=CCCC1=C2CC(C=N1)C=C(C#N)C2NC1CC1N,0.850575485,-9.9,0.89727995
CN1C=C2OCCOC2=C2CN=CC(CC=CCCO1)C2,0.85057556,-9.9,0.897280021
CC1CCCC1C1C=CC23CC-CNC(N=CN2)C2=CC1=CN3C2,0.839362998,-9.7,0.897391384
CCOC(=O)CC1CN2CC(=CC=NC=NC3=C2c2ccccc2C(C)N3)C1=O,0.845665694,-9.8,0.897833708
C1=CC=CC2=CC=CCC(=CCC2)SCN=CN=CNCCC=C1,0.839894929,-9.7,0.897888938
C=NC1CCN1CC(C)n1cc(C2=C3C(N)OCCC3OC=C2)c2c(C)ncnc21,0.85126275,-9.9,0.897931469
O=C1Oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,0.896787587,-11.4,0.898050973
COc1ccc2c(c1)C1=C(N=CO2)C(F)C=CCNC(Cl)=N1,0.856564579,-10,0.898063021
COC1=CCC(C)(c2ccc(F)c(Cl)c2)N=CN=NC(=O)C2CCN(C1)C2,0.866034671,-10.2,0.898167798
CCc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CC(C)NC,0.861579961,-10.1,0.898231542
CN(C)N=CC1=NC=NC(N)=CC2=C(C=CF)C3=C4CN(C=C2)C=C4C=CN13,0.834105105,-9.6,0.898244086
Cc1cccnc1N=CNC1=CC(=COCC2C=CC=C2)C1Cl,0.851657063,-9.9,0.898305297
NCCCNC(=O)c1cccc(-c2ncc3c(n2)CC=NC=CC3)c1,0.878119159,-10.5,0.89854017
CSONN=CN=C1C=COCC=CC1=CN1CCc2ccccc21,0.846439182,-9.8,0.89856229
CN(CCl)C1=CSC2=C(B-C=NC=NC=N1)C(N)=CC2S(N)(=O)=O,0.870651355,-10.3,0.898563575
B-c1cc(Cl)ccc1NC(F)=C1CC=C(OC)C(OCC2CCNCC2)=CC1=N,0.821195082,-9.4,0.898690328
CCC=CC(S)CN=Cc1cccc(N=NC(C=CC#P)NCN2CCN=N2)c1,0.87112805,-10.3,0.89902547
COC1=CC(C=C2CN=CC=CC=CCN2)C=NC=NC=C1O,0.866962097,-10.2,0.899062078
NCCCNC(=O)C1C=C(c2nccc(-c3cccnc3)n2)C=C1N,0.835271067,-9.6,0.899326896
O=CCC1=CC=NC=BC2(Nc3ccc(F)c(Cl)c3)CN3CC=CC(CCC3)N(C1)C2O,0.847458984,-9.8,0.899523001
C=C1Nc2cc3c(ncnc3cc2OC(F)F)NC=CC=C(C)C1CNC1CC1,0.847458993,-9.8,0.89952301
C=C(Br)C=CC=CNC1=CC=CCc2ccc(cc2Cl)C(F)=NC(N)=N1,0.871725851,-10.3,0.899604733
COc1cccc2c1CC=CSC=NC=CNCC=CC=CCO2,0.882589822,-10.6,0.899694983
C=C=CC(OCC1CCCO1)=C(C)CC1(C2CC(NCCN(C=C)CC=O)C2)C=CN1,0.853157656,-9.9,0.899728092
NS(=O)(=O)c1ccc(Nc2nc3ncnc(NC=CF)c3s2)cc1,0.872019323,-10.3,0.899889113
COC1=CC(NC(=O)Nc2ccccn2)=CC(c2cccnc2)=CC1O,0.815297141,-9.3,0.899907853
CC=CN=CC1=NCNc2cc(cc(C(=O)NCCCN)c2)NC=C1,0.86787792,-10.2,0.899945235
CNCCN1C=NCC(C2(C(=O)Nc3c(C)cccc3Cl)NC=CS2)=C1,0.842170781,-9.7,0.900018154
COCCOCC1=CC(NC=C2C=CC=C=C2C=P)COCCOCN=CN=C1,0.848043851,-9.8,0.900074038
CSC=NC1=CNCC(=O)NCC(C)(C)CC=C(Cl)C=CC1,0.868220345,-10.2,0.900275463
C=C(OC1CCOC1)C(C=O)=CC=C(Cl)c1ccc(F)cc1,0.815772799,-9.3,0.900338812
CCC1=CC2=NC=C(NC)N(C(F)=CC=C(N)CC(F)=P-F)C2C=C1OC,0.836393304,-9.6,0.900369297
CCOCCCC1C(=O)OC2=CN3C=NC(NC(C)c4ccccc4)=CC3=CN21,0.842560153,-9.7,0.90038251
COC1=CC=CB(B-OCNCC2C=C(C)C(C(F)(F)F)=C2)NCC=C1,0.868378881,-10.2,0.900428355
C=CC=CNC1=NC=NC2=CCOC34C(=O)NCC(CN5CCOCC5)C3C=CC214,0.853916081,-9.9,0.900447292
NSc1c2ncnc1N=C(Nc1ccc(CN3CCCC3CO)cc1)CC(F)=CC=C2,0.842682288,-9.7,0.900496803
C=C=C(F)C1CNc2ncncc2C=C(C=CCN2CC2F)COC(F)=C1NC=O,0.83018435,-9.5,0.900639289
C=C1CCCCC1NC1=CN(CCC=NC2=CC2)C(C=N)=NC=N1,0.830374025,-9.5,0.900814129
C#CC=C(C=CNc1nccc(-c2cccnc2)n1)C(=O)NCCCN,0.836895452,-9.6,0.900835783
C=CNOC1=CNCCc2cc(Cl)c3c(c2)C2NCN(C)C(=CC)C2=CCNC13,0.843226103,-9.7,0.901005724
CN1CC=C(NC2C=CNC(C3=C(NCC(=O)C=CCl)C=CNC3)C=C2)CC1,0.837101667,-9.6,0.901027365
C1=CC2=CCNc3ncncc3C=C3C(=C2OC1)OCCN3CCCN1CCOCC1,0.82376973,-9.4,0.901043568
COC1=C=C(COCSCC2=C=B-ONCCC=CC=CC2CN)S-1,0.854635074,-9.9,0.90112916
CCOC(=O)CCCN1C(=O)C2C=C1C=CNOC=CC(OC)=CC2,0.864636636,-10.1,0.901163906
CC12NC=CNC(CCNCc3ccccc3C1=CC#CC=O)O2,0.843404705,-9.7,0.901172874
CCC1=CC2(C=CCCl)CC(CS)N=C(N2)N1CC=COC,0.864681331,-10.1,0.90120679
C=C(C=C(NC(=O)Nc1ccncc1)C(=C)OC(F)(F)F)C1=CC=C(O)CN=C1,0.84926274,-9.8,0.90122256
CC1C=CCC(Nc2nccc(-c3ccpnc3)n2)=C1,0.854756463,-9.9,0.901244287
C=CN1CCC(OC2(O)C(CF)=Cc3cncnc3Nc3c(Br)ccc2c3F)CC1,0.824091937,-9.4,0.901338152
C=NC(NC1=CC(F)C(Cl)=C-C1)=C1NCC(=CC)CP-N=C1CF,0.8600298,-10,0.901368719
CC(=O)C1=CC=C(C)CNc2nc(cc(C3C=CN=CC3)n2)P1,0.860029872,-10,0.901368788
C=C(OC)C(=CN=CN=CCNC=O)OCNc1ccncc1,0.864857015,-10.1,0.901375355
C=C=CC(=CCNc1ncnc2cc(OCC=NCCN3CCOCC3=O)ccc12)C(F)(F)F,0.849586921,-9.8,0.901528057
COC(=CC1C=NC=NC1=CN(C)C1=CCC=C1)C(O)=CI,0.869563627,-10.2,0.901570987
COC1=Cc2c(Nc3cccc(Br)c3)ccnc2C=CO1,0.824361288,-9.4,0.901584425
CC=CNC=C1C=C(OC)C(OC)=CC1=S=NCOC#N,0.824381727,-9.4,0.901603114
COC1=CC(=CNC=CC=CCBr)C(=NC=CNC(N)=O)C=C1C,0.824383191,-9.4,0.901604452
CNCN(C)C1C=Cc2cc(ncn2)N=CCC(F)N1C,0.877856641,-10.4,0.901782833
C=CC(=O)C1C=C2C=Cc3c(NC(C)c4ccccc4)ncnc3SC2=C1OC,0.855356089,-9.9,0.901813003
C#CC1=CC=CCNc2ncnc3cc(OC)c(cc23)NCC1,0.855431143,-9.9,0.901884191
O=C1CCOC(=O)C2NC=NC(Nc3ccc(Cl)cc3)=C3C=C2C(=CC3)O1,0.824767932,-9.4,0.901956254
C-Oc1cc2c3ncnc2cc1OCC=C(Br)SC=CC=C3,0.855523101,-9.9,0.901971413
CN(C)C1=CC=CN(N2N=C2N=CN=CCC=CCl)C1,0.85555129,-9.9,0.90199815
FC1C=CCNCN(C2=C(C=CC=CCCl)C=CC2)CN=CN=COC=C1,0.860698201,-10,0.902006488
C=C1C(C)=CC=C1Nc1ncnc2cc3oc(=O)n(CCCC(=O)OCC)c3cc12,0.874262959,-10.3,0.902063433
CNC(=O)C1=NC(=CC=C(Cl)CS(=O)(=O)Nc2cccc(F)c2C)CN=S-1N,0.874322532,-10.3,0.90212117
NC(=O)C1=NC=C2C=CC(C=O)C=C2C1Nc1ccc(Cl)cc1,0.838361772,-9.6,0.902198189
CCC1=CC=C2C3=NC=C(O)N2C=CC=CC(Br)C1C=C3,0.844512683,-9.7,0.902209912
C=CC(=C=NN=CN=CC1=CC=C(Br)C1)N1CCC(N)C1,0.825220348,-9.4,0.902369972
CCOC(=O)CCN1C(=C2C=C(Nc3ccccc3)CN=C2CO)COC1C,0.838576705,-9.6,0.902397917
FNC(=Cc1cncnc1NC1=CC=COCC2=CC(C=C1)CC=N2)C1CCCOO1,0.838623131,-9.6,0.90244106
CC=CC(C)CC(=O)NC1=C(CCC#N)CC2=C(Br)CC=CN2C=C=P-1,0.850575488,-9.8,0.902459728
Nc1ccccc1C1=C2CS(=NC1)Cc1ccc(O)c2c1,0.850575528,-9.8,0.902459766
C=C1C(C(=O)NCCN(C)C)=C1C1=Cc2c(S)ncnc2NC(CO)C=CC=CC=C1,0.83221683,-9.5,0.902513117
C=NC1(F)C=C=CCN1C=CC1=CC(N=CC(N)CCN=NCC(F)(F)F)C1=C,0.838709914,-9.6,0.902521707
COCC(CCCN1CCOCC1)=C1CC=NNC1Nc1cc(Cl)c(F)cc1C,0.85068236,-9.8,0.902560457
C=CC(CC(CCN1CCN(C)CC1)N=O)C1=CN=COC1=C,0.850682384,-9.8,0.902560479
COCCC1=CC=C(c2cccc(Br)c2)C(CO)N=C1CN,0.850682396,-9.8,0.902560491
B1C-C=Cc2cc(ncn2)C2=C(CCOCC1)OCCO2,0.83884161,-9.6,0.902644093
CCC=NC1=CC(C#N)=C(c2cccnc2)NCN=CC=NC=C1,0.825535224,-9.4,0.902657936
CC=CN1C2=CC(=Nc3c(cccc3C(C)C)NCO2)CC2(C=O)NC=CC12,0.845037154,-9.7,0.902700861
ClC#CNc1ncnc2cc(POCCN3CCNC3)cc(OC3CCOCC3)c12,0.866290641,-10.1,0.902750989
C=C(O)C(=CC=CNC1C=C2C=CN(CCCC(=O)OCC)C(=O)N=C=CC2=NC=N1)OC,0.845133271,-9.7,0.902790839
Cc1ccccc1CC1N=CN=C2C1=C1OC=CC(=O)OCP-CC21,0.845134247,-9.7,0.902791753
COCC1OC2=CCC=CC(I)CC3=C(OC2)C1OC=C1CC1=NC=N3,0.845169863,-9.7,0.902825094
C=C(OC)C1OCc2cncnc2NC(C=CCl)=C(CCCN2CCOCC2)C=C1F,0.832591756,-9.5,0.902858852
CC1CN2CC=CC(NC=NC=C(S)NC=N)=CC=C12,0.851007443,-9.8,0.902866861
COc1cc(CO)ccc1-c1cc2c(N3CC=C=CC3)ncnc2s1,0.891494667,-10.8,0.902868155
COCON1N=C2CC=CC=C2SC1NC=CC=CC(F)CCF,0.856564494,-9.9,0.902959238
CCCCC1(O)C(C#N)=CN=C2NN3C=C=CCN3B=C=CC=CN21,0.856803039,-9.9,0.90318553
CC=C(C=C1CCNc2c(Nc3cccc(Br)c3)ncnc2O1)OC,0.866783156,-10.1,0.903223623
COC1=CC(F)=CC=C2c3ncnc(NC(C)c4ccccc4)c3C2C1,0.818980506,-9.3,0.903246249
COP-1=CC(C=O)=CC=C1Cc1cc2c(NCc3ccccc3)ncnc2s1,0.875516965,-10.3,0.903278845
C=C(F)C1=CC=CNN=CN=c2cc3c(cc2=C1)N(CCCN1CCCCC1)C(=O)CO3,0.819042718,-9.3,0.903302657
IC=CC=CC=CCCC1=CC2=CCN=CCN2N=CN1,0.833119513,-9.5,0.903345558
B-C(N=NC=N)C(=CNc1ccc(OC=C=CC=C)c(Cl)c1)C(=O)O,0.833317622,-9.5,0.903528269
CC(=O)OCC(C)=C1NC=NC(NC2CC2c2ccccc2)=C1CO,0.826574348,-9.4,0.903608375
N=CNOCOCOC1C=CCC=C1N1CCC2C=CC21,0.86238132,-10,0.903612667
COc1ccccc1NC(C=O)CC(=O)C1=CC=C2CCN(CC=C1)CCN2C,0.839894846,-9.6,0.903622965
CC1=C2C=CC=COCC(=CC2)OCNC(=O)Nc2ncccc2C=S-C1,0.833512203,-9.5,0.903707733
COc1ccc(-c2cc(NC(=O)NS-3CC=CC=N3)cc(OC)c2OC)cn1,0.857974616,-9.9,0.904297017
COC1CNC2=CC3=C(NCC=C(F)C=CCN)C#CC(=C2C1=O)C3,0.827590388,-9.4,0.904537889
C=C(Br)C=NC=C1C=C(C2=CC=C3CC2C=CC3C=CC)NC1=NC1=NN1,0.847334753,-9.7,0.904852052
N#CC1=C=c2cnc(NCc3cccnc3)cc2=C1NC1CC1,0.858625712,-9.9,0.904914784
CN(C)CC=CC(=O)NC1=CC(=NC=NCNc2ccc(F)c(C#N)c2)C=C1OC1CCOC1,0.841300889,-9.6,0.904929996
C=C1C(C#N)=CC(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)=C1F,0.847479297,-9.7,0.90498741
ClC1=Cc2nc(c3cccn3n2)NC=CC=COCC=CC1,0.847584922,-9.7,0.905086324
C#CCOC1Cc2ncnc(NC3=CCC3(C)F)c2C=C1NC(=N)CC,0.847694596,-9.7,0.905189031
CC(=C(CCl)OCc1c-nccc1)N1CCN(C=C=CN2CCC(N)CC2N)CN1,0.858950144,-9.9,0.905222626
COC1=CC(=C(N)Nc2c(F)cc(Cl)cc2F)C(=NC=S)C=C1OCC1CCNCC1,0.821195077,-9.3,0.9052547
C=C(C=C(Cl)CCl)Nc1ncnc2ccc(NC(C)OC=CF)cc12,0.853593854,-9.8,0.905305124
Cc1c(SC(C=C(CO)C(N)=O)NCO)ncnc1-c1ccccc1,0.859054085,-9.9,0.905321255
BC(=O)C(C#N)c1ccc(O)c(CSC2=S=CC(O)=CC2OCC)c1,0.869000934,-10.1,0.90535214
CCC1CC=CCc2ncnc3sc(cc23)C=CC=CCOCCON1,0.873604944,-10.2,0.905469459
C=Cc1cc2ncnc(NC3CC3C3C=CC=C3)c2cc1OC,0.869141555,-10.1,0.905487116
COc1cc2c(cc1OC)=NC=C(C#N)C(N)c1cccc(Br)c1C=2,0.828683232,-9.4,0.905537874
NCCCNC(=O)c1cccc(Nc2nccc(C-c3cccnc3)n2)c1,0.877921756,-10.3,0.905609919
NS(=O)(=O)c1ccc(NC2=NC3=NCNC(=CC=CCNCCO)C3S2)cc1,0.878120239,-10.3,0.905802335
CCc1c(C(N)=O)cn2ncnc(NC=C3C=c4cnn(P-c5ccccc5)c4=C3)c12,0.848357264,-9.7,0.905809638
C#CC(C)=CC=CCC1=C2NC(C=C)NC=NC(=C1)C2OCCCO,0.848357307,-9.7,0.905809678
CC-OC1=CC(=NPC=NCNCc2cccc(C)c2)CC1=COC,0.842303417,-9.6,0.905862107
COC1=CC2=NC=NC=C(Cl)C(F)=CC=CC2C=C1C(=O)C=CNC1CC1,0.829207702,-9.4,0.906017856
CC=C(OC=NCP=Nc1cc2c(s1)CCCC2)C(CN)=NC,0.869746531,-10.1,0.906067824
C=CC=NC1=C(C(F)=COCC)CN2CCC(C2)N2CCN(CC2)C(=O)CC(C)=NC=N1,0.859901145,-9.9,0.906125064
CNN=CC(=NC=NCOC1=C=PC=C=C1)N1CC=C=C(P-Br)C1,0.874322616,-10.2,0.906161895
NC1=C(CC#CC(=O)CNNCc2ccncc2)CCC(O)=C1,0.822215339,-9.3,0.906180324
Fc1ccc(Nc2ncnc3c2NC2=CC(Br)C=C(C2)O3)cc1Cl,0.854605374,-9.8,0.906258929
NC1CCC2=CN3N=CNC4=C(C=CC3N2CC1)NC1C=CCNCCC=CN=CC1=C4,0.836370725,-9.5,0.906344892
CN=C1Oc2ccc(C(=O)O)cc2CNN1C1N=C=C(Br)C=C1C,0.836393314,-9.5,0.906365737
CCCC1CC(C2=CCc3ccc(Br)cc3NC(=O)NC=C=C2)=NC=N1,0.860220857,-9.9,0.906428473
COCCOc1cc2ncnc(NC3=CC(C)C=C3)c2cc1NCC=O,0.874604535,-10.2,0.906433911
C=CCCC1=C(C)C2(C=CC(Br)=C2)NC2=CC1=NCN=N2,0.843082306,-9.6,0.906586392
COC1=CC2C(=NC=NC2C(F)=CC=CCF)C=C1OCC1CCNCC1Br,0.829834476,-9.4,0.906591529
C=C(O)C1C=C(CS)CC(O)(N-N=C=CNC(CO)c2ccccc2)C1O,0.843170535,-9.6,0.906668441
COC1=CONC23N-C(F)=CC=CNC=C2C1(OCCCNI)N3,0.843382898,-9.6,0.906865935
COCOC1=CCC(=C(F)NCC=C(C)Cl)CCN(C(C=O)CC=CCNC2CC2)C1,0.837003927,-9.5,0.906929241
C=BOOC1(C)C=CC=CCC1NC1=C(CNC2C=CCN(C)C=C2)CNC=C1,0.849576672,-9.7,0.906951804
CC(C)CN(C=O)B1C=Nc2nc(N)ncc2C1=Cc1c(Cl)cccc1Cl,0.843557219,-9.6,0.907028055
COC1=Cc2c(ncnc2N(C)C=CC#N)OC1OC,0.84355723,-9.6,0.907028065
CC1C=C2CCNc3c(ncnc3O2)Nc2cc(Br)cc(c2)C1,0.843566896,-9.6,0.907037055
CCON=CC12CC(C)Nc3c(cc4c(c31)CNC4=O)C2CC(C)N,0.879445613,-10.3,0.907087263
CN1CCN(CCOC=C2CC3=C(C=C3F)CN2)CC1,0.823221641,-9.3,0.907093483
COC1CCC(O)n2c3ccccc3c3c4c(c5c6ccccc6n(c5c32)C1=O)CNC4=O,0.886915079,-10.5,0.907138102
C=CNC(CBNc1ccccc1OC=O)=C1CC(=CC=CC)CCN1,0.843745825,-9.6,0.907203466
CCC(N)OC1=CC=NC=NCNC2=CC=C(F)C2(F)CC=C1OC,0.861161753,-9.9,0.907321452
B-OC1=C2N=CN=C2C=C(OCN2CC=CC(Br)C2)C1,0.849985871,-9.7,0.907335128
COc1cc2c(cc1OC)=NNCN(c1ccccc1)C=2,0.850040661,-9.7,0.907386455
OC=C=C1C(=CO)OCC2(O)CC3=C=NCC(=C3)OOC12,0.830863294,-9.4,0.907533336
CC(=CN=CNc1cnccc1C)CC(=CCC#N)NC(C)(C)C,0.85599077,-9.8,0.907565479
CN1CCN(C2CC=CCN2CC2=CNC(=O)CN2C2=CC=CCO2)C(=O)C1,0.837701802,-9.5,0.907573349
C#CCC=CCCNc1ncnc2cc(OCC)c(NC(=O)C=CCN(C)C3CC3)cc12,0.856077136,-9.8,0.907646938
C=C1C=CP2C=C1C1(C=C3C=C(CO)C(C=N)=CC3C=N1)N2,0.844327858,-9.6,0.907744812
FC1=C=C2CC(=C1)Nc1cncnc1NC2C1=CC=CC1,0.844327918,-9.6,0.907744867
C#Cc1cccc(Nc2ncnc3c2=CCN(C2CC2)CC=CC(=O)NC(OC)C=3)c1,0.838030724,-9.5,0.907876957
CCOC1=CC(=NC=NS-P)C(=S-C(C=CCl)=CCF)C2=C1OCCO2,0.831320019,-9.4,0.907951495
C=C(C)C(=Cc1cncnc1C=CC=C(Cl)Br)OCCCN1CCOCC1,0.850682348,-9.7,0.907987616
CCOc1cc(C(C#N)C(N)=O)cc(CS2=CC=C(O)C=C2C)c1O,0.844711905,-9.6,0.908102039
C=C1C(O)=NC=CC(c2ccccc2)c2ccc(OC)c(c2)Nc2nccc1n2,0.838350593,-9.5,0.908172225
CC=CC=CCCOc1cccc(C2c3c(N)ncnc3N2C2CC(CN3CCC3)C2)c1,0.880608458,-10.3,0.908214717
C=CN(C)CCNCCOc1cc2ncnc(CC=CC=CCl)c2cc1OC,0.88060847,-10.3,0.908214729
CNCCCNC(=O)C=CC(=O)N(C)CC1=C2CC=CC3=C2CC(=N1)NC3,0.844837454,-9.6,0.908218825
C=C1C=C(F)C=CC2(N3C=C(C=NNCCOC)C(N)=NC=N3)C=C2C=NNC1,0.824540343,-9.3,0.908290424
CNN=C1N=CN=C(Nc2cccc(Cl)c2)CN1C1=CC(N)=CC1,0.851105497,-9.7,0.908384071
C=C=C(F)C(Cl)=CCNc1ncnc2nc(Nc3ccc(CCN(C)C)cc3)sc12,0.880798193,-10.3,0.908398686
CCCCN1C=CC(=O)N2C=CC=C(C#COC)C=CNc3ncnc(c3=CC1)=CP-2,0.845133287,-9.6,0.90849402
COCC=CC(=CNC1C2=CC(=NC1C#N)C=C2OC)NC(C)=O,0.845264179,-9.6,0.908615784
Fc1ccc2c(c1)CNC1=S(CNc3cccc(-c4ccccc4)c3)N=CN=C1O2,0.867634245,-10,0.908627258
O=C1C2=NNC3=C(C2)C(=COCCC(F)=CC3)CC=CNCCC2CCN1CC2,0.832068294,-9.4,0.908636665
N=CN=C1COCC1OC=C1N(CC=CC=C=CNCC=C(Cl)CF)CC1(F)F,0.876980271,-10.2,0.908726437
C=CC=C1COC2OC=CC=CC=Cc3c(ncnc32)C=C1NC(=O)c1ccccc1,0.832216826,-9.4,0.908772682
C=CCNCCNC1C=CCN(C(O)=C=CCC2=CCNC=C2)C1O,0.817672686,-9.2,0.908877889
COC1=CCS-C(C=O)=C1C1=CC(C=CC=C(C)F)CS1,0.8455543,-9.6,0.908885683
C=BCC(=CC=C)NC1=CC(=NC#N)C(C)C(OC)=C1,0.839131397,-9.5,0.90889305
CC1C=NC=NN(c2ccc(F)c(C#N)c2)C=CC2S-C=CCOCCOC2=S-1,0.857470087,-9.8,0.908960863
O-Nc1c(NCc2c-ccc(F)c2Cl)ncnc1OC1=P-2C=C2OCC=C1,0.845680737,-9.6,0.909003311
CC1=NCCC(=CN)C(OOC#N)OCCC(C#N)NC1=N,0.832502729,-9.4,0.909034508
BrC(=NNCOc1ccccc1)NC=C1C-C=CC=C1,0.8393782,-9.5,0.909120914
CCOC(C=O)Nc1ccc(NC=NC=NC=C2C=CC(OC)=C(O)C2)cc1C,0.839386417,-9.5,0.909128501
O=CSOC(OCF)C(=CCc1cccnc1)Nc1ccncc1,0.872994349,-10.1,0.909185904
CC(=CC=CPCCl)Nc1ncnc2c1SN(Nc1ccc(S(N)(=O)=O)cc1)N2,0.881629147,-10.3,0.909204415
COC1=C(c2c(C)ncnc2Nc2ccc(Cl)cc2F)C1OCCC1CCOCN1,0.818071024,-9.2,0.909236271
CCOC1C2=CN(Cc3ccccc3)N=CCSC1=C2,0.825610495,-9.3,0.909262012
CC=CC(Cl)=CCCCNC(C=CF)=CC(O)Nc1ccccc1,0.845995557,-9.6,0.909296208
C=C=CN=CCCC(=NC)c1cc(C#N)ccc1NC(C)(C)C,0.863318227,-9.9,0.90936847
C=CC=CCN(CC=CC=CC)CC1C=CC=C(Cc2ccccc2)C1O,0.846162478,-9.6,0.909451511
N#CC(=CCC=C(O)COC#CO)CNCCc1ccccc1,0.832975661,-9.4,0.909467644
COC1=CC2=C=NCNc3cc(cc(Br)c32)C=NCC=C1,0.825846649,-9.3,0.909476445
C=CC1=CC=C2C=CC=C1C1=C(CC(=C)Br)C(N)NN(CCC2)C1,0.839894879,-9.5,0.909597978
O=C(C=CCN1CC(F)(F)C1)Nc1cc2c(NCC=CCl)ncnc2cc1OC1CCOC1,0.873455808,-10.1,0.909629003
Cc1ccc(NC(C)O)cc1Nc1nccc(-c2cccnc2)n1,0.877921632,-10.2,0.909634946
C=CN(C=P-CNCC1=C=C(O)CN=C1NCC=CC#N)CCO,0.85244463,-9.7,0.909638885
CBC(=O)c1cc(Oc2ccc(NC(NCC=C(CF)C(F)(F)F)OO)cc2)ccn1,0.833213596,-9.4,0.909685572
C=C1C=C(Cl)C(F)=Cc2cc(ncn2)C(OCC)C(NC(=O)C=CCN2CC2C)N1,0.840034478,-9.5,0.909726881
O=C(OCCN1CCOCC1)S-1C=C(NC=CCF)N=CN=CN1,0.840034481,-9.5,0.909726884
N=CCN1C2CC=CC(C3CNc4ccc(NC=O)cc43)N21,0.858286427,-9.8,0.909730999
CC(C)(C)c1c(C#N)cnc2cnc(NCc3cccnc3)cc12,0.892860978,-10.6,0.909773046
CCN1B=CC(=NC=N)C(CO)=C(OC)c2cccc1c2,0.858357331,-9.8,0.909797894
COC1=C2N=CN=C(C=C1OCCC1CCN(C)CC1)C(C)=CC=CN2,0.818752871,-9.2,0.9098498
CC1=CC=C(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)C1C#N,0.858534184,-9.8,0.90996475
CC1=CC(Nc2nccc(-c3cccnc3)n2)=C(N)C1,0.840327616,-9.5,0.90999757
CN=NCC1CC2=C1NC(=O)C=CC=CC2(C)C(C)(F)F,0.840387309,-9.5,0.910052693
C=C1C=CC=CN1C1CCCCNCC=CC(=O)NC2=CC(=CN=CCC)C21,0.826483219,-9.3,0.910054519
C=CC=CCc1cc2c(NC(C)c3ccccc3)ncnc2s1,0.869166649,-10,0.910090641
CC1CCOCC1OCC1=C=NN=CNc2ccc(F)cc2COc2ccc(cc2Cl)NC1,0.82657862,-9.3,0.91014116
C1=CCOC2CCCCP-2=CC2=NC=NC(=CC3CC3)N2C=C1,0.846936672,-9.6,0.910171872
COC(=Cc1ncnc(Nc2ccc(F)c(Cl)c2)c1C)COCCCN1CCOCC1,0.858950081,-9.8,0.910357151
C=Cc1ncnc(N2CC=C(N)C(F)=CC2C)c1CNC(=O)C=CCN(C)COCCOC,0.847191296,-9.6,0.910408811
C=C(C=C(C=CC(F)(F)F)NC(=O)I)c1cccnc1,0.859054097,-9.8,0.910455294
C#Cc1ccc(O)c(NC(C=CCNC2CC2)c2cc3cncnc3cc2OCC)c1,0.853322545,-9.7,0.910461652
CN1CCCC1C1=C(CC2C=CC=CC2Cl)C=CNCCCNCC=C1,0.853496751,-9.7,0.910624927
N#CC(=COC1=CCC(O)=C1)C(=O)Nc1ccccc1,0.841024036,-9.5,0.91064071
C=NC=C(C#N)C(=CC=CNC(=O)C=CCN(C)CC)OOCC=C-CC=CC=N,0.834282298,-9.4,0.910664535
C=C1CN(C)CCC1COC1=C2C(=CC2(N=CN)Nc2c(F)cc(Br)cc2F)C1,0.827205703,-9.3,0.910710707
Cc1cccc(NC2=NC(=N)CN=C(N3C=C(S(N)(=O)=O)C=CC3)SC2)c1,0.864795667,-9.9,0.910771211
C=C(C=C(Cl)C(=C)F)NC=NC=NP-c1cc2c(c(OC3CCOC3)c1)OCCO2,0.86483427,-9.9,0.910807865
CB-C1=C(OC)C(c2ccc(OC)nc2)=CC1NC(=O)NCN=CF,0.874715173,-10.1,0.910838354
B-C=NC=Nc1cccc(NC2N=CC=C2c2cccnc2)c1,0.874715214,-10.1,0.910838394
CCOC(=O)CCN(C)C1=CC2=C(Nc3cccc(O)c3)N=CCC2=CO1,0.82735821,-9.3,0.910849232
C=C(Cl)C(F)=CC=C1Nc2ncnc3c2SC1C=C1C=C(CCN(C)C)C=C=C1N3,0.827471381,-9.3,0.910952031
CNC(=O)C1=CCC(=NC2N=C(Cc3ccncn3)N2C(C)C)C=C1F,0.83469083,-9.4,0.911038816
O=C(NC1=CC(c2cccnc2)=C=BC1OC(F)(F)F)Nc1ccccn1,0.834690854,-9.4,0.911038838
C=C(F)C1=CC=Nc2ncnc3c2C(=C3)OC(=O)N(CCOC)C=C1,0.827608124,-9.3,0.911076245
N=CN=CC1C=CC2=C(C=C(F)C=CCN2)C(=O)CO1,0.827608179,-9.3,0.911076295
COCCN1CC=C(Cl)NCN=CN=CC2=C1C=C(S(N)(=O)=O)C=CCNC2=N,0.827675933,-9.3,0.911137842
CCOC(=O)CCCN(C=O)C(C=CC=NC=NC1N=Cc2cc1ccc2N)=CC=O,0.848029018,-9.6,0.911188414
CC(=Cc1ncnc2c1C=C1CN2CC=C1Br)COCN(O)C1COC(=O)N1,0.841713036,-9.5,0.911277076
Cc1ccc2c(c1)C1C=NC3=NN(N)N(C#CC=CC(Cl)=C2)C3=C1,0.841741423,-9.5,0.911303296
CC=CC(=O)Nc1cc2c(NCC=C=O)ncnc2cn1,0.883812601,-10.3,0.911321804
FCC=CC=C1c2ccncc2OCCC=NC=NC1CF,0.860029859,-9.8,0.911376025
